ID,Description,Cell,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge_1,leading_edge_2,leading_edge_3,core_enrichment
HALLMARK_GLYCOLYSIS,HALLMARK_GLYCOLYSIS,Gefitinib_S.R,171,-0.26794474,-1.154177876,0.157099698,0.392749245,0.314199396,1845,tags=24%, list=15%, signal=21%,SLC16A3/PYGL/EXT2/SOD1/GALK2/SOX9/B4GALT4/HDLBP/CD44/PKM/PAM/CAPN5/TSTA3/VCAN/SLC25A10/GNE/ADORA2B/CTH/P4HA2/RPE/CHST12/GPC1/PGK1/ABCB6/CLN6/SPAG4/PGLS/RRAGD/G6PD/SLC37A4/CENPA/SDC2/ENO2/TGFBI/SDC3/PLOD1/GPC4/SAP30/IDUA/STC2
HALLMARK_COMPLEMENT,HALLMARK_COMPLEMENT,Gefitinib_S.R,137,0.30011044,1.16587313,0.186544343,0.444153196,0.355322557,2047,tags=24%, list=16%, signal=20%,SERPINB2/F3/RCE1/CDA/SPOCK2/CDH13/TNFAIP3/PDGFB/MMP14/CASP4/CASP1/PREP/ERAP2/CD55/ZFPM2/PLA2G4A/LIPA/CTSH/DUSP5/DGKH/PRSS36/DUSP6/LGALS3/EHD1/IRF1/PRKCD/PPP4C/JAK2/C3/PHEX/SH2B3/IRF7/SIRT6
HALLMARK_COAGULATION,HALLMARK_COAGULATION,Gefitinib_S.R,82,0.314867389,1.140342163,0.240384615,0.523687736,0.418950189,917,tags=15%, list=7%, signal=14%,SERPINB2/TIMP3/F3/ANXA1/ITGA2/CD9/PDGFB/MMP14/PREP/GDA/RAPGEF3/CTSH
HALLMARK_PEROXISOME,HALLMARK_PEROXISOME,Gefitinib_S.R,85,-0.288924276,-1.112820533,0.240896359,0.523687736,0.418950189,2457,tags=29%, list=19%, signal=24%,SLC23A2/CTBP1/DIO1/DLG4/SLC25A17/ATXN1/GNPAT/SOD1/YWHAH/ACAA1/PEX11A/RDH11/ACOT8/PEX14/FIS1/ERCC3/CLN6/SLC35B2/CRAT/TSPO/ECI2/ELOVL5/SEMA3C/ACSL5
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,Gefitinib_S.R,108,0.290851741,1.08905375,0.304347826,0.634057971,0.507246377,2734,tags=28%, list=21%, signal=22%,SLC7A5/ATF3/IGFBP1/DNAJA4/EIF2S1/VEGFA/HERPUD1/NABP1/ZBTB17/EIF4A2/RPS14/RRP9/EEF2/YIF1A/IFIT1/TARS/KHSRP/DNAJB9/LSM1/EXOSC1/CEBPG/DCP1A/HSPA9/SDAD1/DDX10/EDC4/PARN/NOP14/XPOT/DDIT4
HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_HEDGEHOG_SIGNALING,Gefitinib_S.R,22,-0.371500494,-1.106944451,0.319347319,0.636277303,0.509021842,1570,tags=27%, list=12%, signal=24%,LDB1/UNC5C/NRP1/DPYSL2/L1CAM
HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,Gefitinib_S.R,94,0.292060055,1.075875942,0.3359375,0.636277303,0.509021842,881,tags=15%, list=7%, signal=14%,IL1B/PTPN6/IL4R/IL16/EGFR/CDKN2A/BCL10/IL11/EREG/ICAM1/AARS/ITGB2/PSMB10/RPL39
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_BILE_ACID_METABOLISM,Gefitinib_S.R,70,-0.273999896,-1.043483466,0.343589744,0.636277303,0.509021842,3709,tags=44%, list=29%, signal=32%,PEX13/HSD17B11/HSD17B4/ABCA1/PHYH/SLC23A1/PEX6/PEX7/SLCO1A2/BCAR3/SLC29A1/SLC23A2/NR3C2/BMP6/DIO1/PECR/GCLM/ATXN1/GNPAT/ABCA2/EFHC1/ABCA4/SOD1/PEX11A/FADS2/ABCA3/SLC35B2/AMACR/SLC27A5/ACSL5
HALLMARK_NOTCH_SIGNALING,HALLMARK_NOTCH_SIGNALING,Gefitinib_S.R,29,-0.336475135,-1.059365631,0.386138614,0.654149606,0.523319684,643,tags=38%, list=5%, signal=36%,CUL1/NOTCH3/NOTCH2/FZD1/ARRB1/WNT5A/TCF7L2/FZD7/PRKCA/SAP30
HALLMARK_APICAL_SURFACE,HALLMARK_APICAL_SURFACE,Gefitinib_S.R,27,-0.337105559,-1.051898248,0.392156863,0.654149606,0.523319684,2919,tags=33%, list=23%, signal=26%,DCBLD2/AKAP7/APP/NCOA6/PCSK9/SRPX/SULF2/GSTM3
HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,Gefitinib_S.R,50,0.318420972,1.05126939,0.394822006,0.654149606,0.523319684,488,tags=10%, list=4%, signal=10%,IL1B/LTBR/IL4R/BAK1/CD9
HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,Gefitinib_S.R,182,-0.234475962,-1.014869506,0.405572755,0.654149606,0.523319684,3207,tags=33%, list=25%, signal=25%,ATP6AP1/SLC25A11/COX6B1/BDH2/VDAC1/PDHX/LRPPRC/SDHB/ATP6V1F/RHOT2/PDHA1/UQCRB/MRPL15/UQCR11/ATP6V0C/SLC25A12/ECH1/BAX/FH/SUPV3L1/CS/NDUFS2/ACADSB/MRPS22/NDUFC1/ATP6V1G1/HADHA/NDUFA4/VDAC3/NDUFB2/SURF1/HCCS/SLC25A20/CASP7/ACADVL/PDP1/COX17/DLAT/IDH3G/TIMM8B/ACAA1/DECR1/HSD17B10/ECHS1/PDHB/GPI/MRPS11/NDUFA8/SDHD/NDUFS3/NDUFA7/CPT1A/UQCRQ/NDUFB4/UQCRFS1/TCIRG1/ACAA2/TIMM10/LDHB
HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_PANCREAS_BETA_CELLS,Gefitinib_S.R,15,-0.382032185,-1.005088533,0.435555556,0.654911839,0.523929471,2091,tags=47%, list=16%, signal=39%,SRP9/ELP4/PKLR/DPP4/AKT3/SRPRB
HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANDROGEN_RESPONSE,Gefitinib_S.R,89,0.276729334,1.012280881,0.442700157,0.654911839,0.523929471,2012,tags=21%, list=16%, signal=18%,MERTK/TNFAIP8/ALDH1A3/MAP7/SAT1/PTK2B/SLC26A2/AKAP12/KRT19/CDC14B/KRT8/ADRM1/SLC38A2/ELK4/MAK/DNAJB9/CDK6/HERC3/SGK1
HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_ALPHA_RESPONSE,Gefitinib_S.R,75,0.281945588,1.008661099,0.458401305,0.654911839,0.523929471,2822,tags=28%, list=22%, signal=22%,IFIT2/IL4R/SAMD9/IFIT3/HERC6/TRAFD1/CASP1/IFIH1/BST2/ELF1/IRF1/NCOA7/IRF7/PARP14/TRIM14/SAMD9L/TRIM21/MVB12A/RNF31/DDX60/EIF2AK2
HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY,HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY,Gefitinib_S.R,44,-0.286691263,-0.987734409,0.458438287,0.654911839,0.523929471,2472,tags=30%, list=19%, signal=24%,TXNRD1/TXN/NDUFS2/MSRA/GCLM/SOD1/FTL/G6PD/NDUFB4/STK25/NQO1/EGLN2
HALLMARK_HEME_METABOLISM,HALLMARK_HEME_METABOLISM,Gefitinib_S.R,158,0.249476966,0.990271536,0.494736842,0.687134503,0.549707602,3234,tags=32%, list=25%, signal=24%,AQP3/BTG2/TSPO2/ABCG2/FBXO34/ANK1/RIOK3/SLC6A8/BSG/ISCA1/SPTB/BMP2K/NUDT4/FOXO3/ACP5/SLC6A9/PC/MOCOS/BCAM/ALAS2/RHD/XK/ATP6V0A1/SLC30A1/C3/NEK7/GLRX5/CDR2/ATG4A/E2F2/CAST/RAP1GAP/DAAM1/KLF3/RCL1/DMTN/ARL2BP/CCDC28A/H1F0/CROCCP2/MINPP1/SLC11A2/MAP2K3/ASNS/GDE1/CTNS/TOP1/KDM7A/RAD23A/BLVRA
HALLMARK_ADIPOGENESIS,HALLMARK_ADIPOGENESIS,Gefitinib_S.R,173,-0.226298287,-0.974276602,0.524242424,0.708435708,0.566748567,1668,tags=19%, list=13%, signal=17%,IDH3G/ABCB8/SOD1/SLC25A1/DNAJC15/PDCD4/DECR1/GHITM/ITGA7/ECHS1/PFKL/SLC25A10/MGLL/AGPAT3/RAB34/PEX14/NDUFS3/GBE1/CRAT/HADH/UQCRQ/PHLDB1/PPARG/PEMT/ELOVL6/CDKN2C/FZD4/ACAA2/ALDH2/COL4A1/DDT/LAMA4
HALLMARK_E2F_TARGETS,HALLMARK_E2F_TARGETS,Gefitinib_S.R,196,-0.216903286,-0.953538677,0.616766467,0.811534825,0.64922786,3473,tags=28%, list=27%, signal=20%,RFC2/MMS22L/STMN1/DEPDC1/BARD1/PRPS1/MCM6/CENPE/AURKB/POLD2/LUC7L3/PHF5A/MKI67/NUP205/UBR7/CHEK2/TMPO/KIF18B/SMC1A/RAD21/H2AFZ/POLA2/LIG1/ESPL1/HMGB2/DUT/PRIM2/GINS4/CDCA8/LMNB1/NUP107/CCNE1/CBX5/DSCC1/STAG1/ZW10/MTHFD2/PAN2/CDCA3/BUB1B/DCLRE1B/MCM2/WDR90/NME1/MAD2L1/ORC6/RRM2/CENPM/SPC25/MCM5/CDKN2C/SSRP1/H2AFX
HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL2_STAT5_SIGNALING,Gefitinib_S.R,133,-0.219886475,-0.923122037,0.673295455,0.863199301,0.690559441,1120,tags=13%, list=9%, signal=12%,CASP3/CD81/AMACR/NDRG1/RRAGD/SPRY4/ADAM19/PTRH2/NRP1/CSF1/DENND5A/RHOB/APLP1/SLC2A3/ITGAV/COL6A1
HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_WNT_BETA_CATENIN_SIGNALING,Gefitinib_S.R,28,0.281388197,0.82775442,0.717138103,0.896422629,0.717138103,2391,tags=25%, list=19%, signal=20%,JAG2/DKK1/NOTCH1/TP53/MYC/PPARD/PTCH1
HALLMARK_G2M_CHECKPOINT,HALLMARK_G2M_CHECKPOINT,Gefitinib_S.R,189,-0.20171928,-0.880595516,0.819018405,0.998802933,0.799042346,4053,tags=37%, list=32%, signal=26%,KIF11/MARCKS/MAPK14/UCK2/INCENP/KIF2C/KIF15/CDC20/CCNA2/SYNCRIP/NCL/BIRC5/TOP2A/CCNF/STMN1/CENPF/BARD1/MCM6/CENPE/AURKB/PML/CUL3/MKI67/BUB1/SRSF10/CBX1/GINS2/POLQ/ODF2/HSPA8/TMPO/TLE3/SMC1A/RAD21/H2AFZ/BUB3/SS18/SQLE/POLA2/TRAIP/ATRX/CUL1/ATF5/SLC12A2/NOTCH2/HMGN2/ESPL1/PRIM2/ABL1/H2AFV/LMNB1/EXO1/STAG1/UBE2C/RAD54L/MCM2/SMC2/KPNB1/DTYMK/E2F1/SMAD3/MAD2L1/TGFB1/ORC6/CENPA/MCM5/CDKN2C/H2AFX/SAP30
HALLMARK_MTORC1_SIGNALING,HALLMARK_MTORC1_SIGNALING,Gefitinib_S.R,192,-0.198941609,-0.867748593,0.839622642,0.999550764,0.799640611,1697,tags=16%, list=13%, signal=14%,SLC9A3R1/HSPE1/ACACA/IFI30/MCM2/COPS5/PFKL/ACTR3/PDK1/GPI/RDH11/MLLT11/CTH/SLC1A4/FADS2/PSMD14/PSMB5/GBE1/PGK1/ADD3/RRM2/G6PD/SLC37A4/ELOVL5/FAM129A/ELOVL6/PHGDH/SLC2A3/BCAT1
HALLMARK_SPERMATOGENESIS,HALLMARK_SPERMATOGENESIS,Gefitinib_S.R,66,-0.212680236,-0.797425264,0.878306878,1,0.8,4107,tags=44%, list=32%, signal=30%,EZH2/IFT88/MLLT10/KIF2C/PIAS2/MTOR/TALDO1/IL12RB2/SEPT4/PRKAR2A/BUB1/MAST2/ARL4A/STAM2/SLC12A2/GAD1/IP6K1/VDAC3/TSSK2/NCAPH/LPIN1/NEFH/JAM3/ACRV1/TSN/CLVS1/GSTM3/CLGN
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_CHOLESTEROL_HOMEOSTASIS,Gefitinib_S.R,69,0.198969592,0.69924165,0.942903752,1,0.8,678,tags=7%, list=5%, signal=7%,MAL2/ATF3/CD9/SEMA3B/ANTXR2
HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PI3K_AKT_MTOR_SIGNALING,Gefitinib_S.R,85,0.184168447,0.6730477,0.96124031,1,0.8,282,tags=4%, list=2%, signal=3%,SFN/DAPP1/EGFR
HALLMARK_DNA_REPAIR,HALLMARK_DNA_REPAIR,Gefitinib_S.R,142,0.17687227,0.691679388,0.984732824,1,0.8,3390,tags=25%, list=27%, signal=18%,CDA/DGUOK/CETN2/ERCC2/VPS37B/ADRM1/BCAM/STX3/TP53/POLR1C/NCBP2/RFC4/SMAD5/GTF2B/DDB2/TSG101/GTF2H3/POLR2J/BRF2/POLR3C/TAF1C/POLR2G/DCTN4/GMPR2/POLR1D/ITPA/BOLA2/RBX1/ERCC4/POLR2H/RPA3/PNP/ERCC5/SRSF6/GTF2H1
HALLMARK_MITOTIC_SPINDLE,HALLMARK_MITOTIC_SPINDLE,Gefitinib_S.R,195,-0.166556107,-0.7326007,0.997014925,1,0.8,3642,tags=32%, list=29%, signal=23%,TOP2A/ARHGEF11/CD2AP/MID1IP1/HOOK3/KIF1B/CENPF/CDC42EP1/PCM1/TSC1/MID1/HDAC6/CENPE/BUB1/KLC1/ATG4B/TLK1/LRPPRC/ACTN4/MYH9/CDK5RAP2/BCL2L11/AKAP13/PLEKHG2/RHOT2/ARHGEF3/SMC1A/CAPZB/UXT/VCL/EPB41/ALS2/CLASP1/NOTCH2/CNTROB/ESPL1/FLNB/ABL1/SPTBN1/FLNA/LMNB1/PALLD/CYTH2/SHROOM1/ARHGAP29/NCK2/CDC42BPA/CEP131/CDC42EP4/KPTN/SYNPO/ARHGEF2/TBCD/SORBS2/TRIO/SEPT9/TUBGCP2/EPB41L2/ABR/KIF3C/BIN1
HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V1,Gefitinib_S.R,196,-0.162676731,-0.715150783,1,1,0.8,3218,tags=42%, list=25%, signal=32%,SLC25A3/SNRPB2/PSMA7/ERH/XPO1/CDK4/YWHAE/KPNA2/CCT7/SRSF3/SRSF7/TARDBP/SRSF2/LDHA/USP1/EIF3D/EIF4A1/SNRPA1/IMPDH2/ILF2/HDAC2/HNRNPU/HSPD1/PRPF31/HSP90AB1/UBE2E1/HNRNPA3/PTGES3/GLO1/VBP1/CDC20/CCNA2/CDK2/SYNCRIP/EIF1AX/FBL/SRPK1/PSMB3/POLE3/MCM6/POLD2/SNRPG/VDAC1/CCT4/TRIM28/RPS2/PSMC4/ABCE1/H2AFZ/BUB3/AIMP2/CUL1/DHX15/CSTF2/PSMD1/DDX18/DUT/VDAC3/PSMB2/PPM1G/CAD/YWHAQ/EIF4E/SNRPA/TXNL4A/RPS5/HSPE1/MCM2/KPNB1/COPS5/HDDC2/MRPL23/NME1/SRM/PHB/PSMD14/PSMD8/PSMD3/MAD2L1/PGK1/PRPS2/MCM5
HALLMARK_MYC_TARGETS_V2,HALLMARK_MYC_TARGETS_V2,Gefitinib_S.R,57,0.119563795,0.403636344,1,1,0.8,4784,tags=39%, list=38%, signal=24%,HK2/RRP9/TBRG4/MYC/WDR74/RRP12/TCOF1/RCL1/PUS1/PRMT3/CBX3/TMEM97/NOP2/SLC29A2/GNL3/DCTPP1/NPM1/PES1/NIP7/FARSA/PLK1/WDR43
HALLMARK_PROTEIN_SECRETION,HALLMARK_PROTEIN_SECRETION,Gefitinib_S.R,91,0.127825607,0.468882218,1,1,0.8,3177,tags=18%, list=25%, signal=13%,EGFR/CAV2/RAB9A/USO1/AP3S1/OCRL/VPS45/TSG101/TMED10/ICA1/VPS4B/ARFGEF2/ADAM10/SNX2/COG2/AP3B1
HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,Gemcitabine_S.R,182,0.39887274,1.763795791,0.001508296,0.011924636,0.008284484,3406,tags=38%, list=27%, signal=29%,ACAT1/NDUFB2/PDHB/NDUFB8/HSD17B10/COX7B/CYB5A/COX8A/NDUFB4/SUPV3L1/OAT/NDUFA7/NDUFB7/PRDX3/PDHA1/LRPPRC/NDUFS8/TIMM50/UQCRFS1/NDUFA9/UQCRQ/TIMM10/SURF1/FH/PHB2/UQCRC1/COX7A2L/UQCR11/ACAA1/ECHS1/ATP6V1G1/ATP6V1F/MDH1/GPI/SLC25A3/SLC25A12/COX5B/COX4I1/NDUFC1/MRPS22/NDUFS3/SUCLA2/GLUD1/HADHA/LDHB/SDHD/NDUFA8/PDHX/HCCS/TCIRG1/LDHA/POLR2F/MRPS11/HTRA2/VDAC3/SDHC/MTRF1/DLAT/COX17/ACAA2/VDAC2/MRPL35/HADHB/SLC25A20/TOMM22/UQCRB/CASP7/MDH2/NDUFS1/NDUFS2
HALLMARK_G2M_CHECKPOINT,HALLMARK_G2M_CHECKPOINT,Gemcitabine_S.R,189,0.521686483,2.316077059,0.001515152,0.011924636,0.008284484,4062,tags=62%, list=32%, signal=43%,SAP30/MCM5/CUL1/MAD2L1/UBE2C/SNRPD1/H2AFX/CENPA/AURKA/KIF4A/EZH2/TFDP1/MKI67/KIF11/MCM2/TPX2/H2AFZ/STAG1/TOP2A/PLK1/ORC5/CKS2/INCENP/SMC1A/CDKN3/AURKB/NOLC1/BUB3/KIF20B/DTYMK/NCL/PRC1/SQLE/MCM3/ILF3/KIF15/CUL4A/LMNB1/SMC2/E2F1/MARCKS/CDKN2C/EXO1/BIRC5/DKC1/KPNB1/CDK1/FOXN3/TTK/PRIM2/H2AFV/HMGA1/PTTG1/ORC6/RACGAP1/RBL1/HSPA8/TMPO/MYBL2/UCK2/TRAIP/RAD21/HNRNPD/HNRNPU/SLC7A1/XPO1/ABL1/PBK/SMARCC1/CBX1/NOTCH2/TGFB1/CDC25B/BUB1/GINS2/KPNA2/MCM6/CCNA2/UBE2S/STIL/CENPE/CKS1B/MT2A/CHAF1A/POLQ/SYNCRIP/HMMR/SMAD3/SUV39H1/CUL5/BRCA2/NUSAP1/MYC/UPF1/SMC4/SRSF1/ODF2/CDC27/ODC1/PAFAH1B1/HMGN2/HMGB3/CDC20/EWSR1/PML/ATF5/CUL3/TACC3/HUS1/DDX39A/KIF22/LBR/PDS5B/TNPO2/BARD1/ATRX/RPA2
HALLMARK_MTORC1_SIGNALING,HALLMARK_MTORC1_SIGNALING,Gemcitabine_S.R,192,0.417269232,1.853750191,0.001517451,0.011924636,0.008284484,2315,tags=32%, list=18%, signal=27%,SCD/RDH11/RRM2/ELOVL5/MCM4/COPS5/IFI30/AURKA/INSIG1/SLC2A3/EBP/PSMD14/LTA4H/MCM2/ITGB2/PGK1/PLK1/ELOVL6/ACSL3/TPI1/DDIT4/PPA1/HSPE1/CTSC/SLC1A4/DHCR7/BHLHE40/PSPH/SLC37A4/ABCF2/RRP9/DHCR24/TOMM40/SQLE/ACACA/PSMD13/ME1/MTHFD2/SORD/GPI/STARD4/SLC6A6/HMBS/GAPDH/UNG/PPIA/PSMG1/NUP205/ARPC5L/PFKL/CTH/CORO1A/SRD5A1/PSMB5/HMGCS1/CYP51A1/PDK1/YKT6/POLR3G/PNP/GBE1/LDHA
HALLMARK_E2F_TARGETS,HALLMARK_E2F_TARGETS,Gemcitabine_S.R,196,0.561825773,2.48936467,0.001538462,0.011924636,0.008284484,3999,tags=64%, list=31%, signal=44%,CDKN2A/MCM5/HMGB2/PRDX4/MAD2L1/RRM2/H2AFX/MSH2/MCM4/AURKA/KIF4A/EZH2/MKI67/CDCA8/MCM2/MLH1/SMC3/POP7/H2AFZ/STAG1/TOP2A/PLK1/DCK/KIF18B/CCNE1/PRPS1/DIAPH3/UBE2T/CKS2/SMC1A/CENPM/NME1/POLD2/BUB1B/CDKN3/AURKB/NOLC1/DNMT1/DCLRE1B/NUP107/NOP56/SSRP1/RAN/MCM3/ILF3/PAICS/LMNB1/SNRPB/TRIP13/MTHFD2/DSCC1/SPC25/HELLS/CDKN2C/BIRC5/RFC2/CDCA3/CDK1/DUT/DCTPP1/CSE1L/PRIM2/EXOSC8/BRCA1/UNG/HMGA1/PTTG1/RBBP7/TIPIN/NUP205/ORC6/RACGAP1/ANP32E/TMPO/MYBL2/RAD21/HNRNPD/MELK/XPO1/PRKDC/SPAG5/CIT/LYAR/CDC25B/PPP1R8/KPNA2/MCM6/UBE2S/CENPE/CKS1B/PA2G4/SYNCRIP/RNASEH2A/MMS22L/RPA1/HMMR/DEK/POLD3/SUV39H1/BRCA2/MYC/WDR90/SMC4/UBR7/LIG1/SRSF1/ATAD2/LUC7L3/MCM7/SLBP/HMGB3/CDC20/POLD1/NAP1L1/TACC3/HUS1/IPO7/DDX39A/KIF22/LBR/ASF1A/PDS5B/BARD1/GINS4/RAD51C
HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V1,Gemcitabine_S.R,196,0.566162929,2.50858195,0.001538462,0.011924636,0.008284484,3840,tags=62%, list=30%, signal=44%,SRM/MCM5/CUL1/PRDX4/MAD2L1/CSTF2/PRPS2/SNRPG/SNRPD1/MCM4/COPS5/SNRPA/TFDP1/RPS5/PSMB3/PPM1G/PSMD14/MCM2/SNRPA1/FBL/H2AFZ/PGK1/CCT7/CAD/PRDX3/HSPE1/U2AF1/ERH/NME1/PHB/POLD2/EIF1AX/NOLC1/CCT4/CLNS1A/BUB3/RPS2/TXNL4A/PSMD8/C1QBP/PSMD3/NOP56/DDX21/RRP9/RPL6/PHB2/RPLP0/RAN/RPL18/LSM7/PSMA7/EEF1B2/YWHAQ/RPL14/YWHAE/PSMA1/PSMB2/ACP1/EIF4A1/SSBP1/SLC25A3/KPNB1/DUT/PSMD1/RPS6/PPIA/HSP90AB1/RPS10/GLO1/HNRNPD/HNRNPU/TRIM28/PWP1/STARD7/TCP1/HNRNPA1/APEX1/LDHA/XPO1/DDX18/SMARCC1/MRPL23/VDAC3/SET/RPS3/POLE3/EIF3B/CCT2/UBE2E1/PABPC1/KPNA2/MCM6/CCNA2/PA2G4/EIF2S2/SYNCRIP/RUVBL2/MRPL9/PTGES3/EIF4E/ILF2/DEK/EXOSC7/HSPD1/MYC/SRSF1/SRPK1/ODC1/MCM7/HNRNPC/CNBP/CDC20/HDDC2/VBP1/CCT5/PSMA2/HDAC2/DHX15/SNRPD2/NAP1L1/IFRD1/HNRNPA2B1
HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_FATTY_ACID_METABOLISM,Gemcitabine_S.R,128,0.427814825,1.774772737,0.001602564,0.011924636,0.008284484,2315,tags=40%, list=18%, signal=33%,PTPRG/PTS/CCDC58/CPOX/ECI2/RDH11/SMS/ELOVL5/PDHB/HSD17B10/NTHL1/ACSL5/UROD/CBR1/HSD17B11/H2AFZ/UROS/UGDH/ALAD/PDHA1/MAOA/YWHAH/AADAT/GSTZ1/FH/DHCR24/GLUL/ACSL4/ENO2/ACAA1/ECHS1/ME1/METAP1/HADH/ALDH3A2/MDH1/HSPH1/ACSS1/PCBD1/SUCLA2/ADSL/LGALS1/HMGCS1/SDHD/D2HGDH/UBE2L6/GPD2/HCCS/CRAT/APEX1/LDHA
HALLMARK_MYC_TARGETS_V2,HALLMARK_MYC_TARGETS_V2,Gemcitabine_S.R,57,0.586499528,2.115342104,0.001669449,0.011924636,0.008284484,1704,tags=44%, list=13%, signal=38%,SRM/MCM5/LAS1L/EXOSC5/MCM4/NDUFAF4/SUPV3L1/PLK1/NOC4L/HSPE1/BYSL/PHB/PUS1/FARSA/NOLC1/NOP56/RRP9/IMP4/PPAN/SLC19A1/SORD/DCTPP1/PPRC1/RABEPK/UNG
HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Gemcitabine_S.R,168,-0.370171863,-1.680027314,0.002873563,0.016963528,0.011785188,2344,tags=33%, list=18%, signal=28%,TIPARP/SAT1/RELB/SGK1/PTGER4/SERPINB8/BCL3/F3/GCH1/HBEGF/MAFF/NFAT5/TNFAIP2/TRIP10/TNIP2/B4GALT5/DNAJB4/PDLIM5/TRIB1/CXCL1/BMP2/SDC4/MCL1/GADD45A/PFKFB3/MAP3K8/SNN/KDM6B/NFKBIA/IER5/SLC16A6/PLAUR/IFIH1/IL1A/ZFP36/RNF19B/PTX3/KLF4/TGIF1/IL23A/CYR61/IL1B/PTGS2/BIRC3/LITAF/ATF3/LAMB3/EDN1/RCAN1/SERPINE1/G0S2/BTG2/EFNA1/SERPINB2/IFIT2
HALLMARK_MITOTIC_SPINDLE,HALLMARK_MITOTIC_SPINDLE,Gemcitabine_S.R,195,0.335393831,1.488013127,0.003053435,0.016963528,0.011785188,4079,tags=42%, list=32%, signal=29%,FSCN1/BIN1/AURKA/KIF4A/CNTROB/KIF11/TUBGCP2/SMC3/TPX2/TOP2A/PLK1/KIF3C/FLNA/LRPPRC/INCENP/SMC1A/SEPT9/KIF20B/SPTBN1/PRC1/KIF15/CDC42EP4/LMNB1/MARCKS/YWHAE/MAPRE1/FLNB/BIRC5/CDK1/TTK/SAC3D1/PCGF5/RACGAP1/CKAP5/FARP1/PCM1/TBCD/MID1IP1/ANLN/MYH9/HDAC6/ABL1/ARHGEF7/NOTCH2/MID1/CDC42BPA/TUBGCP3/ALS2/CEP131/BUB1/ARHGEF3/CENPE/SORBS2/CCDC88A/MAP3K11/TRIO/BRCA2/NUSAP1/SHROOM1/CENPJ/ARHGDIA/CDK5RAP2/SMC4/VCL/CDC27/CAPZB/PAFAH1B1/CEP250/DYNLL2/PALLD/ARF6/ACTN4/UXT/MAP1S/KIF22/CLASP1/PLEKHG2/CD2AP/DST/RHOT2/DLGAP5/TUBA4A
HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,Gemcitabine_S.R,77,-0.442894558,-1.810049124,0.005,0.023923445,0.016620499,2230,tags=39%, list=18%, signal=32%,SGK1/PDE6B/BMPR1B/CPEB3/CDKAL1/HSD11B2/SLC29A3/IFI44L/TGM1/HTR1D/ZNF112/GAMT/SNN/LYPD3/SPHK2/WNT16/SKIL/GPR3/NPY4R/MTHFR/CCDC106/SLC16A7/EDN1/KCNE2/KRT15/BTG2/SLC6A14/SERPINB2/KRT13
HALLMARK_KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Gemcitabine_S.R,111,-0.391145612,-1.690742439,0.005263158,0.023923445,0.016620499,1646,tags=28%, list=13%, signal=25%,AMMECR1/SPARCL1/TRIB1/BMP2/HDAC9/EVI5/SPP1/PLAUR/CD37/TSPAN1/VWA5A/KLF4/MAP3K1/GALNT3/TSPAN13/IL1B/RABGAP1L/PTGS2/BIRC3/BPGM/ITGBL1/GNG11/ARG1/ANGPTL4/ITGA2/G0S2/MMP9/MPZL2/GPRC5B/IGFBP3
HALLMARK_COAGULATION,HALLMARK_COAGULATION,Gemcitabine_S.R,82,-0.398787584,-1.644606859,0.012690355,0.052876481,0.036735239,1284,tags=24%, list=10%, signal=22%,MASP2/FYN/PDGFB/SPARC/RABIF/RAPGEF3/CLU/F10/TFPI2/CTSH/C3/SERPINE1/ITGA2/MMP9/CRIP2/DPP4/GDA/SERPINB2/TIMP3
