ID,Description,Cell,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment,,
HALLMARK_KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Mycophenolate Mofetil_S.R,111,0.332734636,1.464201267,0.003731343,0.016015375,0.00876631,1160,tags=23%, list=9%, signal=21%,IGFBP3/CCL20/MPZL2/MAP7/SPP1/BIRC3/GALNT3/ANGPTL4/KLF4/PPP1R15A/ITGA2/EREG/CFH/ZNF639/TSPAN1/PTGS2/CD37/RABGAP1L/HKDC1/PLAUR/JUP/BMP2/VWA5A/ZNF277/SEMA3B/PTCD2
HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,Mycophenolate Mofetil_S.R,142,0.419252863,1.938300078,0.003745318,0.016015375,0.00876631,1444,tags=28%, list=12%, signal=25%,IFIT2/MX1/BST2/IFIH1/PTPN6/IFIT3/PLA2G4A/HERC6/IL4R/C1S/EIF4E3/IFI44L/OAS3/SAMD9L/TRAFD1/TNFAIP2/NFKBIA/CFH/PTGS2/DDX60/CASP1/IL15/APOL6/GCH1/TNFSF10/IRF9/IL15RA/PARP14/SECTM1/ZNFX1/CASP4/PSMB10/RNF31/PLSCR1/PSME2/NAMPT/SLC25A28/LYSMD2/SOD2/NLRC5
HALLMARK_MITOTIC_SPINDLE,HALLMARK_MITOTIC_SPINDLE,Mycophenolate Mofetil_S.R,194,-0.354930055,-1.490728582,0.003841229,0.016015375,0.00876631,3159,tags=33%, list=25%, signal=25%,AKAP13/CYTH2/KIF20B/ESPL1/MYH9/TIAM1/YWHAE/KATNB1/BRCA2/ARHGEF3/SSH2/ABL1/CLASP1/BUB1/TSC1/CDK5RAP2/RASA1/SMC3/SMC1A/CEP192/CNTRL/CAPZB/RACGAP1/TUBGCP3/RALBP1/CENPF/CKAP5/VCL/HDAC6/KIF2C/TUBGCP2/CDC42BPA/ANLN/ALS2/TBCD/CDK1/NEDD9/DLGAP5/ABR/AURKA/CEP131/SORBS2/BIRC5/LMNB1/NOTCH2/TOP2A/TTK/RHOT2/KIF3C/KIF11/TPX2/EPB41L2/GSN/NDC80/CNTROB/SPTBN1/BIN1/KIF4A/TRIO/FLNA/INCENP/FARP1/MARCKS/ARHGAP29
HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_XENOBIOTIC_METABOLISM,Mycophenolate Mofetil_S.R,134,0.379896764,1.714767109,0.004,0.016015375,0.00876631,2197,tags=32%, list=18%, signal=27%,ALDH3A1/KYNU/PTGES/IGFBP1/HMOX1/PDLIM5/FBLN1/ENTPD5/F10/AKR1C3/LCAT/ABCC2/NQO1/ECH1/GCH1/GSR/GNMT/AKR1C2/BPHL/PSMB10/SLC46A3/JUP/GABARAPL1/DCXR/XDH/PC/VTN/PAPSS2/PDK4/SLC1A5/ATP2A2/SPINT2/SERTAD1/SLC12A4/IDH1/PYCR1/BLVRB/CDA/MTHFD1/COMT/IGF1/ETS2/ETFDH
HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_EARLY,Mycophenolate Mofetil_S.R,159,0.407532476,1.894026236,0.004255319,0.016015375,0.00876631,1843,tags=36%, list=15%, signal=32%,PTGES/RAB17/OPN3/SLC7A5/MUC1/SLC26A2/CLDN7/SCNN1A/RHOD/TFAP2C/KLF4/KRT8/SFN/TOB1/ELF3/ADCY9/SLC19A2/TPD52L1/WWC1/RARA/SNX24/FOS/KRT13/THSD4/LAD1/SLC7A2/XBP1/SLC27A2/P2RY2/TPBG/TSKU/SLC22A5/KRT15/MYBBP1A/SYT12/FOXC1/HES1/ELF1/FHL2/SEMA3B/PAPSS2/TJP3/TGM2/RPS6KA2/SLC37A1/AFF1/SYBU/AQP3/NXT1/KAZN/TBC1D30/B4GALT1/IGF1R/TTC39A/MREG/BLVRB/CELSR1/KCNK5
HALLMARK_P53_PATHWAY,HALLMARK_P53_PATHWAY,Mycophenolate Mofetil_S.R,180,0.344600537,1.636411117,0.004329004,0.016015375,0.00876631,1048,tags=21%, list=8%, signal=19%,LDHB/ATF3/HMOX1/TNNI1/KRT17/SLC7A11/ST14/BTG2/KLF4/SAT1/SFN/PPP1R15A/S100A4/TOB1/STOM/TRAFD1/OSGIN1/DGKA/GM2A/SLC19A2/CASP1/TPD52L1/FOS/CGRRF1/RNF19B/SLC3A2/FOXO3/EPS8L2/BLCAP/CDH13/DCXR/RXRA/BMP2/PERP/VWA5A/MDM2/VDR
HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Mycophenolate Mofetil_S.R,167,0.44359595,2.073481896,0.004484305,0.016015375,0.00876631,1704,tags=37%, list=14%, signal=33%,KYNU/CCL20/CXCL1/CXCL2/IFIT2/ATF3/BIRC3/IFIH1/EDN1/EFNA1/F3/ZFP36/PDLIM5/BTG2/DUSP1/KLF4/SAT1/NFAT5/DNAJB4/DUSP4/LITAF/PPP1R15A/JUNB/TNFAIP2/B4GALT5/MCL1/NFKBIA/IL18/IL23A/SGK1/TRIP10/PTGS2/MAFF/NR4A2/GCH1/FOS/ATP2B1/FOSB/PFKFB3/IL15RA/RNF19B/PNRC1/NR4A3/PLAUR/SIK1/BMP2/EIF1/HES1/NFIL3/VEGFA/NAMPT/SOD2/MAP3K8/BIRC2/EGR1/TGIF1/CEBPB/B4GALT1/NFE2L2/IER5/TNFAIP3/IRF1
HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,Mycophenolate Mofetil_S.R,76,0.38529887,1.597305538,0.006369427,0.021231423,0.01162141,1375,tags=26%, list=11%, signal=24%,IGFBP2/MX1/EDN1/SLC6A14/BTG2/IFI44L/MTHFR/ALOX12B/SKIL/SGK1/NR4A2/KRT13/PDE6B/TGM1/KRT15/GPR3/SLC16A7/SLC29A3/ZNF112/BMPR1B
HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_ESTROGEN_RESPONSE_LATE,Mycophenolate Mofetil_S.R,149,0.318451699,1.467358996,0.008163265,0.025510204,0.01396348,1280,tags=23%, list=10%, signal=21%,ASS1/PTGES/CDH1/CYP4F11/OPN3/SLC7A5/SLC26A2/PTPN6/ST14/AGR2/ZFP36/SCNN1A/TFAP2C/KLF4/SFN/TOB1/SGK1/TPD52L1/FOS/EMP2/KRT13/XBP1/SLC27A2/TPBG/TRIM29/SLC22A5/DCXR/PERP/FOXC1/SEMA3B/MAPK13/PAPSS2/TJP3/RPS6KA2
HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INFLAMMATORY_RESPONSE,Mycophenolate Mofetil_S.R,105,0.324468246,1.413795789,0.011070111,0.032559149,0.01782185,1158,tags=25%, list=9%, signal=23%,CCL20/CXCL8/RNF144B/BST2/OSMR/EDN1/F3/LPAR1/BTG2/IL4R/CD55/NFKBIA/IL18/EREG/IL15/GCH1/ATP2B1/TNFSF10/SLC7A2/IL15RA/P2RY2/TPBG/PLAUR/PCDH7/ADRM1/SLC11A2
HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_HEDGEHOG_SIGNALING,Mycophenolate Mofetil_S.R,22,-0.607956253,-1.712996846,0.012903226,0.035842294,0.01961894,815,tags=36%, list=6%, signal=34%,CDK5R1/LDB1/PTCH1/DPYSL2/NRP2/NRP1/L1CAM/CRMP1
HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,Mycophenolate Mofetil_S.R,50,0.395358821,1.497353685,0.016666667,0.043859649,0.024007387,735,tags=16%, list=6%, signal=15%,CXCL1/LTBR/HMOX1/OSMR/IL4R/INHBE/IRF9/IL15RA
HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_FATTY_ACID_METABOLISM,Mycophenolate Mofetil_S.R,127,-0.363316709,-1.448531476,0.021333333,0.053333333,0.029192982,1713,tags=25%, list=14%, signal=22%,NSDHL/CRAT/ACOT8/FH/ACSS1/CPT1A/ACAA2/YWHAH/ENO2/PDHA1/ELOVL5/UROS/PDHB/CBR1/LGALS1/HSPH1/SDHD/ACSL4/AADAT/UROD/GLUL/SMS/HSD17B10/CPOX/NTHL1/MAOA/ACSL5/IDH3G/ECI2/CCDC58/PTPRG/G0S2
HALLMARK_COMPLEMENT,HALLMARK_COMPLEMENT,Mycophenolate Mofetil_S.R,137,0.29063714,1.331912761,0.02661597,0.063371356,0.034687479,2053,tags=26%, list=16%, signal=22%,KYNU/CXCL1/SPOCK2/RCE1/F3/PLA2G4A/C1S/C3/CD55/ATOX1/GCA/F10/CFH/CLU/CTSL/CASP1/MAFF/CASP4/PLAUR/CDH13/PLSCR1/CD46/ERAP2/CASP9/SRC/CEBPB/PSEN1/TNFAIP3/IRF1/PHEX/CTSH/CDA/CSRP1/JAK2/CPM/ZFPM2
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,Mycophenolate Mofetil_S.R,105,0.306220803,1.334286752,0.036900369,0.083864475,0.045904765,2299,tags=26%, list=18%, signal=21%,IGFBP1/ATF3/SLC7A5/DNAJB9/ASNS/HERPUD1/DNAJA4/CEBPG/XBP1/HSPA9/RPS14/WIPI1/VEGFA/DCP1A/LSM1/EDEM1/XPOT/YIF1A/FKBP14/CEBPB/NFYB/NABP1/SEC11A/ATF4/PAIP1/PDIA6/IFIT1
HALLMARK_APICAL_SURFACE,HALLMARK_APICAL_SURFACE,Mycophenolate Mofetil_S.R,27,-0.497526908,-1.467144265,0.045088567,0.096899225,0.053039576,2672,tags=44%, list=21%, signal=35%,BRCA1/CROCC/GATA3/GSTM3/NCOA6/SULF2/SLC34A3/SRPX/HSPB1/PCSK9/DCBLD2/AFAP1L2
HALLMARK_APOPTOSIS,HALLMARK_APOPTOSIS,Mycophenolate Mofetil_S.R,129,0.278660755,1.26153968,0.046511628,0.096899225,0.053039576,1004,tags=16%, list=8%, signal=15%,TIMP3/ATF3/HMOX1/BIRC3/BTG2/ERBB3/SAT1/MCL1/IL18/TGFBR3/EREG/CTH/CLU/CASP1/RARA/GCH1/GSR/TNFSF10/CASP4/GPX3/BMP2
HALLMARK_MYOGENESIS,HALLMARK_MYOGENESIS,Mycophenolate Mofetil_S.R,121,-0.328320421,-1.302818557,0.067819149,0.135638298,0.074244121,2572,tags=34%, list=20%, signal=27%,PGAM2/CKB/RB1/AKT2/ITGB5/FOXO4/HDAC5/MRAS/TGFB1/ATP6AP1/GADD45B/ATP2A1/AEBP1/SVIL/DTNA/CRAT/MAPRE3/PDLIM7/SORBS1/TPM3/SH3BGR/MYO1C/TAGLN/SSPN/LPIN1/FHL1/PDE4DIP/SORBS3/PPP1R3C/GSN/SPHK1/ITGB4/CHRNB1/SLC6A8/SPARC/BIN1/MYLK/MAPK12/CNN3/COL6A2/TPM2
HALLMARK_HYPOXIA,HALLMARK_HYPOXIA,Mycophenolate Mofetil_S.R,156,0.261213231,1.211497584,0.071428571,0.137362637,0.07518797,924,tags=14%, list=7%, signal=13%,IGFBP3/IGFBP1/ATF3/HMOX1/EFNA1/F3/ZFP36/DUSP1/ANGPTL4/PPP1R15A/S100A4/STC1/PRDX5/MAFF/FOS/PFKFB3/BCAN/PNRC1/TPBG/PLAUR/FOXO3/EGFR
HALLMARK_UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Mycophenolate Mofetil_S.R,122,0.266666657,1.194873503,0.099206349,0.183715461,0.100560042,1004,tags=15%, list=8%, signal=14%,CXCL2/ATF3/HMOX1/IGFBP2/BTG2/CREG1/JUNB/ASNS/NFKBIA/BSG/CEBPG/GCH1/FOS/EPCAM/FOSB/CHRNA5/GPX3/BMP2
HALLMARK_MYC_TARGETS_V2,HALLMARK_MYC_TARGETS_V2,Mycophenolate Mofetil_S.R,57,-0.369774535,-1.289821908,0.104321908,0.184037195,0.100736149,3759,tags=37%, list=30%, signal=26%,NDUFAF4/HSPD1/PRMT3/NOP56/SORD/MCM5/BYSL/DDX18/UNG/PPRC1/PHB/NOLC1/WDR43/AIMP2/NOC4L/HSPE1/SUPV3L1/EXOSC5/MCM4/SRM/LAS1L
HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY,HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY,Mycophenolate Mofetil_S.R,44,0.342016553,1.266816859,0.106741573,0.184037195,0.100736149,1645,tags=27%, list=13%, signal=24%,MGST1/ATOX1/JUNB/NQO1/GSR/SRXN1/NDUFA6/GPX3/ABCC1/GLRX2/SOD2/TXNRD1
HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANDROGEN_RESPONSE,Mycophenolate Mofetil_S.R,88,0.277109778,1.162968288,0.155172414,0.25862069,0.141560799,1375,tags=17%, list=11%, signal=15%,MAP7/SLC26A2/PTK2B/PDLIM5/DNAJB9/SAT1/KRT8/SGK1/GSR/SLC38A2/MAK/CDC14B/ADRM1/LIFR/BMPR1B
HALLMARK_SPERMATOGENESIS,HALLMARK_SPERMATOGENESIS,Mycophenolate Mofetil_S.R,65,-0.338200775,-1.209441884,0.1816839,0.284913169,0.155952472,4015,tags=49%, list=32%, signal=34%,MLLT10/NEK2/CLPB/OAZ3/GAD1/IDE/BRAF/SIRT1/HSPA4L/TSSK2/VDAC3/PSMG1/PIAS2/TSN/BUB1/EZH2/IP6K1/GSTM3/KIF2C/NEFH/CDK1/STRBP/AURKA/PRKAR2A/LPIN1/JAM3/TTK/CLVS1/NCAPH/ACRV1/CLGN/CHFR
HALLMARK_COAGULATION,HALLMARK_COAGULATION,Mycophenolate Mofetil_S.R,82,-0.322164959,-1.199129559,0.182344428,0.284913169,0.155952472,1217,tags=21%, list=10%, signal=19%,PROS1/USP11/BMP1/TIMP1/ANXA1/CD9/GSN/SPARC/SERPINB2/PLAU/LTA4H/F2/THBD/THBS1/MMP9/FN1/MMP14
HALLMARK_ANGIOGENESIS,HALLMARK_ANGIOGENESIS,Mycophenolate Mofetil_S.R,23,0.362714186,1.128890463,0.277202073,0.42000314,0.229896456,1477,tags=39%, list=12%, signal=35%,COL5A2/SPP1/S100A4/STC1/LRPAP1/VTN/VEGFA/COL3A1/PDGFA
HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_WNT_BETA_CATENIN_SIGNALING,Mycophenolate Mofetil_S.R,28,-0.378368532,-1.115848098,0.298701299,0.439266616,0.240440674,3838,tags=43%, list=31%, signal=30%,TP53/CTNNB1/HDAC2/FZD1/NCSTN/HDAC5/HDAC11/JAG1/DVL2/SKP2/PTCH1/DKK1
HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_DN,Mycophenolate Mofetil_S.R,120,0.232517148,1.040507992,0.348837209,0.489247312,0.267798529,1504,tags=21%, list=12%, signal=19%,COL5A2/PTPRM/F3/LPAR1/PDLIM5/ICA1/DUSP1/EFEMP1/TGFBR3/ATP2B1/PLCB4/DBP/RXRA/ABCC1/NIPBL/FHL2/ATRN/NEK7/MIOS/DYRK1A/DAB2/COL3A1/MTA1/SYNE1/ERBB2
HALLMARK_GLYCOLYSIS,HALLMARK_GLYCOLYSIS,Mycophenolate Mofetil_S.R,170,-0.252961966,-1.048692133,0.352258065,0.489247312,0.267798529,2832,tags=26%, list=23%, signal=21%,SLC25A10/EXT1/CHST12/ECD/GNE/PGAM2/CD44/CITED2/DPYSL4/FBP2/PGAM1/TSTA3/B4GALT7/CHPF/P4HA2/PDK3/G6PD/NSDHL/DEPDC1/CDK1/TPI1/AURKA/SDC3/CENPA/ANKZF1/PGLS/ME2/ENO2/SDC2/SPAG4/TGFA/RRAGD/NT5E/AK3/PGK1/VCAN/FUT8/GPC1/PRPS1/PLOD2/SOX9/PLOD1/GPC4/SAP30/TGFBI
HALLMARK_MTORC1_SIGNALING,HALLMARK_MTORC1_SIGNALING,Mycophenolate Mofetil_S.R,189,-0.240631191,-1.010661155,0.430749682,0.582094165,0.318619964,2625,tags=24%, list=21%, signal=19%,UNG/GBE1/BUB1/TOMM40/NUP205/RPA1/LDLR/YKT6/PSPH/ACTR3/STIP1/PNO1/HPRT1/SERPINH1/G6PD/PPA1/TPI1/PSMD13/AURKA/SLC9A3R1/SRD5A1/RRM2/DDX39A/SQLE/COPS5/ELOVL6/PFKL/ABCF2/ELOVL5/HSPE1/MCM2/PSMD14/CD9/PGK1/SLC2A3/SLC1A4/ADD3/EBP/PLOD2/MCM4/DHCR7/LTA4H/BCAT1/PHGDH/MLLT11
HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL2_STAT5_SIGNALING,Mycophenolate Mofetil_S.R,132,-0.250504492,-1.005297687,0.445491252,0.5861727,0.320852425,1847,tags=19%, list=15%, signal=16%,GADD45B/LRIG1/APLP1/CKAP4/SPRY4/EMP1/MYO1C/ITGA6/MAP6/RRAGD/WLS/PRAF2/NT5E/PTCH1/SLC2A3/PLIN2/HUWE1/CAPG/ADAM19/DENND5A/NRP1/CSF1/CST7/ITGAV/COL6A1
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_BILE_ACID_METABOLISM,Mycophenolate Mofetil_S.R,70,0.244438637,0.996074708,0.46105919,0.591101526,0.323550309,2261,tags=27%, list=18%, signal=22%,BCAR3/SLCO1A2/PRDX5/HSD3B7/GNMT/SLC27A2/MLYCD/RXRA/ACSL1/ABCA5/LIPE/PEX26/IDH1/IDH2/DIO2/LONP2/SLC23A2/IDI1/ABCD3
HALLMARK_PEROXISOME,HALLMARK_PEROXISOME,Mycophenolate Mofetil_S.R,85,-0.261292298,-0.980751113,0.498579545,0.623224432,0.341133373,1699,tags=21%, list=14%, signal=18%,CRAT/ACOT8/CTBP1/SLC35B2/YWHAH/ELOVL5/ABCC5/FIS1/TOP2A/HRAS/PEX6/ABCD1/TSPO/MSH2/SEMA3C/ACSL4/ACSL5/ECI2
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_CHOLESTEROL_HOMEOSTASIS,Mycophenolate Mofetil_S.R,68,0.234996339,0.950815636,0.56918239,0.694124866,0.379942032,1156,tags=18%, list=9%, signal=16%,ATF3/MAL2/CPEB2/GLDC/CLU/ECH1/PNRC1/GNAI1/PLAUR/PLSCR1/NFIL3/SEMA3B
HALLMARK_NOTCH_SIGNALING,HALLMARK_NOTCH_SIGNALING,Mycophenolate Mofetil_S.R,29,-0.300999671,-0.900333249,0.613782051,0.730692918,0.399958229,2057,tags=28%, list=16%, signal=23%,PRKCA/TCF7L2/CCND1/LFNG/JAG1/NOTCH2/FZD7/SAP30
HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TGF_BETA_SIGNALING,Mycophenolate Mofetil_S.R,52,0.238157058,0.908321085,0.64244186,0.747025419,0.408898124,380,tags=10%, list=3%, signal=9%,CDH1/BCAR3/PPP1R15A/JUNB/SKIL
HALLMARK_ADIPOGENESIS,HALLMARK_ADIPOGENESIS,Mycophenolate Mofetil_S.R,172,-0.217088331,-0.902107122,0.683804627,0.777050713,0.425333022,3712,tags=34%, list=30%, signal=24%,NDUFA5/NKIRAS1/UCK1/DNAJC15/SDHC/RETSAT/CCNG2/MGLL/PTCD3/SLC27A1/DBT/ATL2/UQCR10/RIOK3/AIFM1/GADD45A/SLC25A10/TANK/ETFB/ESYT1/PRDX3/CAT/GBE1/MTCH2/PDCD4/STAT5A/AGPAT3/ABCB8/COQ5/PEX14/HADH/CD302/JAGN1/DGAT1/CRAT/UQCRC1/SCARB1/UQCRQ/SDHB/SORBS1/RAB34/ACAA2/SSPN/ELOVL6/PFKL/PPARG/DHRS7B/FZD4/ALDH2/NDUFS3/PLIN2/LAMA4/MYLK/DHCR7/PEMT/CDKN2C/IDH3G/ELMOD3/PHLDB1
HALLMARK_DNA_REPAIR,HALLMARK_DNA_REPAIR,Mycophenolate Mofetil_S.R,142,-0.21857994,-0.879781318,0.733333333,0.814814815,0.446003899,4988,tags=44%, list=40%, signal=27%,NME3/ERCC1/TK2/POLR2D/POLR2I/ADA/RPA3/DGCR8/POM121/APRT/XPC/POLR2C/ERCC3/SAC3D1/RFC3/TAF12/TAF10/AK1/POLD3/RFC2/SUPT4H1/RRM2B/SUPT5H/TP53/NPR2/SF3A3/AAAS/EDF1/POLR3C/BCAP31/FEN1/RAE1/GUK1/RALA/POLR2K/GTF3C5/SDCBP/POLR2F/TAF6/RAD51/CLP1/HPRT1/CSTF3/POLR2A/ZNF707/LIG1/POLR2J/NELFCD/ALYREF/POLR2G/NME1/IMPDH2/POLR2E/SURF1/ZWINT/DDB1/UPF3B/USP11/POLA1/NELFB/VPS28/AK3/SSRP1
HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_PANCREAS_BETA_CELLS,Mycophenolate Mofetil_S.R,15,-0.294155488,-0.745569798,0.797406807,0.866746529,0.474429679,4542,tags=60%, list=36%, signal=38%,SRPRB/SPCS1/PKLR/HNF1A/SRP9/DPP4/PAX6/AKT3/ELP4
HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,Mycophenolate Mofetil_S.R,182,-0.2009344,-0.840515574,0.825806452,0.870028409,0.476226077,1873,tags=18%, list=15%, signal=15%,COX5B/ATP6AP1/NDUFB2/MRPS22/SLC25A5/UQCRC1/ATP6V1H/SURF1/UQCRQ/SDHB/TIMM50/FH/NDUFS8/SLC25A11/NDUFB4/CPT1A/GLUD1/ACAA2/ATP6V1G1/PDHA1/ATP6V0C/RHOT2/TIMM10/NDUFA7/PDHB/NDUFS3/SUPV3L1/SDHD/AFG3L2/HSD17B10/IDH3G/PDP1
HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PI3K_AKT_MTOR_SIGNALING,Mycophenolate Mofetil_S.R,85,-0.21127909,-0.793028358,0.835227273,0.870028409,0.476226077,4612,tags=41%, list=37%, signal=26%,RAC1/MAP2K3/GRB2/AKT1/MAPKAP1/RPTOR/ACTR2/CLTC/THEM4/RAF1/AKT1S1/MKNK2/PFN1/RPS6KA1/RIPK1/RPS6KA3/PIN1/ACACA/PTEN/MAPK8/E2F1/TIAM1/AP2M1/DUSP3/CFL1/TRAF2/PPP2R1B/PLCG1/MAPK9/ACTR3/CDK1/CAB39/RALB/PRKAR2A/HRAS
HALLMARK_HEME_METABOLISM,HALLMARK_HEME_METABOLISM,Mycophenolate Mofetil_S.R,155,-0.169642197,-0.692728567,0.985430464,1,0.547368421,1977,tags=15%, list=16%, signal=13%,PICALM/ERMAP/P4HA2/PSMD9/ALAS2/GAPVD1/RAD23A/ENDOD1/TSPAN5/CTNS/PGLS/HEBP1/UROS/MOSPD1/SLC10A3/ANK1/LPIN2/RBM38/SLC6A8/UROD/CPOX/MPP1/UBAC1/SLC25A37
HALLMARK_PROTEIN_SECRETION,HALLMARK_PROTEIN_SECRETION,Mycophenolate Mofetil_S.R,91,-0.133540597,-0.50792908,1,1,0.547368421,4208,tags=29%, list=34%, signal=19%,SOD1/SCRN1/CLTC/PAM/VAMP3/OCRL/ZW10/VPS45/SEC22B/RPS6KA3/SCAMP3/ANP32E/GOSR2/AP2M1/IGF2R/VPS4B/CLN5/YKT6/AP2B1/ATP6V1H/SSPN/TOM1L1/BNIP3/GNAS/GALC/CAV2
HALLMARK_MTORC1_SIGNALING,HALLMARK_MTORC1_SIGNALING,Nilotinib_S.R,189,0.417771686,1.640481512,0.00117096,0.00906454,0.00477081,3537,tags=40%, list=28%, signal=29%,SLC7A5/BTG2/DDIT4/ITGB2/EGLN3/CD9/FDXR/EBP/SCD/ACSL3/IFI30/DHCR7/HMGCS1/RRP9/BHLHE40/RDH11/LDLR/SQLE/NUFIP1/DDX39A/SORD/ME1/CORO1A/FKBP2/GOT1/SLC2A1/SERPINH1/MTHFD2L/DAPP1/PSPH/PPP1R15A/CYP51A1/SHMT2/USO1/DHCR24/MCM2/MCM4/ELOVL6/LDHA/GMPS/UFM1/PPIA/UNG/PSMD13/HK2/PSMB5/TES/ALDOA/STIP1/PSMC6/INSIG1/HPRT1/CTH/COPS5/PSMC2/TMEM97/GLA/SLC1A4/ADIPOR2/P4HA1/PSMG1/ATP2A2/SC5D/PPA1/LTA4H/ACACA/PSMD12/MTHFD2/ENO1/IMMT/SERP1/AURKA/STC1/SDF2L1/PLK1
HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V1,Nilotinib_S.R,192,0.479897906,1.882958193,0.001173709,0.00906454,0.00477081,4087,tags=56%, list=33%, signal=39%,EIF2S1/MYC/RRM1/TUFM/RRP9/IMPDH2/U2AF1/PRDX4/PSMA1/PSMA2/RPL6/EXOSC7/RPS2/CCT4/DEK/RFC4/SMARCC1/NOLC1/RPS3/RPL14/SNRPG/SRM/RPS6/TFDP1/HNRNPD/RUVBL2/PSMD8/DDX21/SNRPA/CCT7/RPLP0/CLNS1A/NPM1/G3BP1/MCM2/CSTF2/MCM4/RAD23B/ERH/LDHA/PSMB3/RPS10/TCP1/PHB/PPIA/SET/LSM7/PHB2/EIF1AX/ODC1/DUT/PA2G4/SNRPA1/MRPL9/POLE3/CYC1/APEX1/ACP1/SNRPD1/POLD2/PSMC6/RANBP1/EEF1B2/HPRT1/GNL3/CCT2/RSL1D1/PABPC4/SSB/COPS5/GLO1/RAN/PSMA6/GOT2/PABPC1/CUL1/PSMA7/PSMD7/NOP56/RPL18/DDX18/HDAC2/EIF4G2/PPM1G/PWP1/HNRNPA2B1/SLC25A3/PCBP1/XPO1/CBX3/SF3B3/CCT3/TRA2B/RPL34/RPS5/HSP90AB1/NCBP1/HSPD1/FAM120A/EIF3D/CNBP/SERBP1/NDUFAB1/NCBP2/RPL22/SYNCRIP/AP3S1/HNRNPR
HALLMARK_P53_PATHWAY,HALLMARK_P53_PATHWAY,Nilotinib_S.R,180,0.520095122,2.025840966,0.00118624,0.00906454,0.00477081,1602,tags=33%, list=13%, signal=29%,KRT17/IL1A/TP63/SFN/RRAD/CDKN2A/CDKN2B/FOS/SERPINB5/ITGB4/BTG2/KLF4/DDIT4/BAK1/DEF6/HRAS/FDXR/CEBPA/JAG2/ATF3/RRP8/UPP1/PERP/GADD45A/CD82/MAPKAPK3/TNNI1/SLC3A2/CASP1/IFI30/VAMP8/MXD1/RAB40C/NOL8/SAT1/TM7SF3/NOTCH1/GM2A/SDC1/TGFA/RPL36/INHBB/BMP2/RAP2B/RCHY1/EPHA2/VWA5A/VDR/EPS8L2/SLC19A2/RALGDS/RXRA/GPX2/NUDT15/RHBDF2/WRAP73/RB1/PPP1R15A/HSPA4L
HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Nilotinib_S.R,167,0.457238889,1.7754779,0.001199041,0.00906454,0.00477081,1162,tags=26%, list=9%, signal=24%,IL1A/IL1B/FOS/F3/SERPINB2/PTGER4/BTG2/AREG/KLF4/ZFP36/G0S2/FOSB/ATF3/EGR1/PLAU/IFIT2/JUNB/MYC/VEGFA/GADD45A/DUSP1/PHLDA2/CCL20/TNFAIP3/DUSP5/IRS2/HES1/CXCL2/IER2/MXD1/PANX1/IFIH1/ICAM1/LAMB3/KYNU/SAT1/IRF1/BHLHE40/ETS2/PTGS2/IL18/BMP2/IL15RA/LDLR
