Batch,cellline,agent,type,Subtype1,Subtype2,GR50,GR_AOC,IC50,AUC
B49,TFK1,SH-4-54,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_STAT,10,0.008324265,10,0.994262275
B49,YSCCC,SH-4-54,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_STAT,10,-0.060778845,10,1.038193441
Bmix,HuCCA1,Sorafenib,Targeted drug,RTK_signaling_Multi RTK,RTK_signaling_Multi RTK,10,-0.128189855,10,1.092087004
Bmix,HuCCT1,Sorafenib,Targeted drug,RTK_signaling_Multi RTK,RTK_signaling_Multi RTK,10,-0.023308528,10,1.026932513
Bmix,HUH28,Sorafenib,Targeted drug,RTK_signaling_Multi RTK,RTK_signaling_Multi RTK,10,-0.702758712,10,1.24086843
Bmix,KKU055,Sorafenib,Targeted drug,RTK_signaling_Multi RTK,RTK_signaling_Multi RTK,9.482123266,0.002408448,9.856383462,1.003366023
Bmix,KKU100,Sorafenib,Targeted drug,RTK_signaling_Multi RTK,RTK_signaling_Multi RTK,10,-0.077226659,10,1.009726066
Bmix,KKU156,Sorafenib,Targeted drug,RTK_signaling_Multi RTK,RTK_signaling_Multi RTK,10,-0.063367355,10,1.090146388
Bmix,KKU213,Sorafenib,Targeted drug,RTK_signaling_Multi RTK,RTK_signaling_Multi RTK,10,-0.061715175,10,1.087951249
Bmix,KKU214,Sorafenib,Targeted drug,RTK_signaling_Multi RTK,RTK_signaling_Multi RTK,10,-0.142948154,10,1.169574915
Bmix,KKKD068,Sorafenib,Targeted drug,RTK_signaling_Multi RTK,RTK_signaling_Multi RTK,10,-0.219939842,10,1.19431254
Bmix,KKKD131,Sorafenib,Targeted drug,RTK_signaling_Multi RTK,RTK_signaling_Multi RTK,10,-0.057535931,10,1.059411021
Bmix,KKKD138,Sorafenib,Targeted drug,RTK_signaling_Multi RTK,RTK_signaling_Multi RTK,10,-0.081693234,10,1.076334928
Bmix,RBE,Sorafenib,Targeted drug,RTK_signaling_Multi RTK,RTK_signaling_Multi RTK,10,-0.018612002,10,1.023048064
Bmix,SSP25,Sorafenib,Targeted drug,RTK_signaling_Multi RTK,RTK_signaling_Multi RTK,10,-0.086951233,10,1.119083194
Bmix,TFK1,Sorafenib,Targeted drug,RTK_signaling_Multi RTK,RTK_signaling_Multi RTK,10,-0.04804336,10,1.065584581
Bmix,YSCCC,Sorafenib,Targeted drug,RTK_signaling_Multi RTK,RTK_signaling_Multi RTK,10,-0.031390834,10,1.035283698
Bmix,HuCCA1,SP600125,Targeted drug,JNK_signaling,JNK_signaling,10,0.107364532,10,0.913588226
Bmix,HuCCT1,SP600125,Targeted drug,JNK_signaling,JNK_signaling,10,-0.129122722,10,1.156636325
Bmix,HUH28,SP600125,Targeted drug,JNK_signaling,JNK_signaling,10,-0.204645138,10,1.081521316
Bmix,KKU055,SP600125,Targeted drug,JNK_signaling,JNK_signaling,10,-0.052050887,10,1.081661724
Bmix,KKU100,SP600125,Targeted drug,JNK_signaling,JNK_signaling,10,0.014533308,10,0.984452142
Bmix,KKU156,SP600125,Targeted drug,JNK_signaling,JNK_signaling,10,-0.021279062,9.896707667,1.040775789
Bmix,KKU213,SP600125,Targeted drug,JNK_signaling,JNK_signaling,10,-0.003811125,10,1.011668911
Bmix,KKU214,SP600125,Targeted drug,JNK_signaling,JNK_signaling,10,-0.074655081,10,1.08895825
Bmix,KKKD068,SP600125,Targeted drug,JNK_signaling,JNK_signaling,10,-0.173863524,10,1.167938164
Bmix,KKKD131,SP600125,Targeted drug,JNK_signaling,JNK_signaling,10,-0.134414357,10,1.148148224
Bmix,KKKD138,SP600125,Targeted drug,JNK_signaling,JNK_signaling,10,-0.138637549,10,1.132701636
Bmix,RBE,SP600125,Targeted drug,JNK_signaling,JNK_signaling,10,-0.058826287,10,1.07408651
Bmix,SSP25,SP600125,Targeted drug,JNK_signaling,JNK_signaling,10,-0.158403354,10,1.189787879
Bmix,TFK1,SP600125,Targeted drug,JNK_signaling,JNK_signaling,10,-0.061032835,10,1.083334001
Bmix,YSCCC,SP600125,Targeted drug,JNK_signaling,JNK_signaling,10,0.01845024,10,0.981159621
B50,HuCCA1,Staurosporine,Targeted drug,TGF-beta/SMAD_signaling,TGF-Beta/SMAD_signaling_PKC,0.021523837,1.447693527,0.051655812,0.272905259
B50,HuCCT1,Staurosporine,Targeted drug,TGF-beta/SMAD_signaling,TGF-Beta/SMAD_signaling_PKC,0.016884561,1.378912575,0.016357886,0.170649539
B50,HUH28,Staurosporine,Targeted drug,TGF-beta/SMAD_signaling,TGF-Beta/SMAD_signaling_PKC,0.009765625,1.890141796,0.004765471,0.073142712
B50,KKU055,Staurosporine,Targeted drug,TGF-beta/SMAD_signaling,TGF-Beta/SMAD_signaling_PKC,0.021366387,1.42775923,0.018788057,0.127077746
B50,KKU100,Staurosporine,Targeted drug,TGF-beta/SMAD_signaling,TGF-Beta/SMAD_signaling_PKC,0.009765625,1.543055216,0.014383691,0.182135024
B50,KKU156,Staurosporine,Targeted drug,TGF-beta/SMAD_signaling,TGF-Beta/SMAD_signaling_PKC,0.009765625,1.477067543,0.004480336,0.129723996
B50,KKU213,Staurosporine,Targeted drug,TGF-beta/SMAD_signaling,TGF-Beta/SMAD_signaling_PKC,0.024460593,1.208034229,0.025693037,0.22102473
B50,KKU214,Staurosporine,Targeted drug,TGF-beta/SMAD_signaling,TGF-Beta/SMAD_signaling_PKC,0.011170421,1.426428028,0.012648642,0.134939462
B50,KKKD068,Staurosporine,Targeted drug,TGF-beta/SMAD_signaling,TGF-Beta/SMAD_signaling_PKC,0.009765625,1.409338567,0.019714608,0.189004881
B50,KKKD131,Staurosporine,Targeted drug,TGF-beta/SMAD_signaling,TGF-Beta/SMAD_signaling_PKC,0.016101178,1.324725117,0.045025645,0.267299309
B50,KKKD138,Staurosporine,Targeted drug,TGF-beta/SMAD_signaling,TGF-Beta/SMAD_signaling_PKC,0.015585944,1.559027752,0.019752542,0.129220599
B50,RBE,Staurosporine,Targeted drug,TGF-beta/SMAD_signaling,TGF-Beta/SMAD_signaling_PKC,0.009765625,1.262025602,0.010877187,0.184109532
B50,SSP25,Staurosporine,Targeted drug,TGF-beta/SMAD_signaling,TGF-Beta/SMAD_signaling_PKC,0.02187934,1.298673062,0.02002561,0.176324141
B50,TFK1,Staurosporine,Targeted drug,TGF-beta/SMAD_signaling,TGF-Beta/SMAD_signaling_PKC,0.081286545,1.051598493,0.150005191,0.401616965
B50,YSCCC,Staurosporine,Targeted drug,TGF-beta/SMAD_signaling,TGF-Beta/SMAD_signaling_PKC,0.017823582,1.383233609,0.042565996,0.248676509
B33,HuCCA1,Sunitinib,Targeted drug,RTK_signaling_VEGFR,RTK_signaling_VEGFR,10,-0.031790992,10,1.010594667
B33,HuCCT1,Sunitinib,Targeted drug,RTK_signaling_VEGFR,RTK_signaling_VEGFR,2.961848201,0.230840209,3.053111605,0.833268781
B33,HUH28,Sunitinib,Targeted drug,RTK_signaling_VEGFR,RTK_signaling_VEGFR,2.105756393,0.260517843,4.283525597,0.881812086
B33,KKU055,Sunitinib,Targeted drug,RTK_signaling_VEGFR,RTK_signaling_VEGFR,0.923648108,0.501091039,0.794869018,0.603133594
B33,KKU100,Sunitinib,Targeted drug,RTK_signaling_VEGFR,RTK_signaling_VEGFR,3.841151287,0.160222807,3.615629125,0.893884669
B33,KKU156,Sunitinib,Targeted drug,RTK_signaling_VEGFR,RTK_signaling_VEGFR,3.085877324,0.009910171,2.726,1.142648152
B33,KKU213,Sunitinib,Targeted drug,RTK_signaling_VEGFR,RTK_signaling_VEGFR,2.452604834,0.242462726,1.837315077,0.790808777
B33,KKU214,Sunitinib,Targeted drug,RTK_signaling_VEGFR,RTK_signaling_VEGFR,1.462465178,0.307550416,1.013788065,0.739787225
B33,KKKD068,Sunitinib,Targeted drug,RTK_signaling_VEGFR,RTK_signaling_VEGFR,4.176596324,0.056124081,5.30324573,0.976265457
B33,KKKD131,Sunitinib,Targeted drug,RTK_signaling_VEGFR,RTK_signaling_VEGFR,10,-0.375396636,10,1.303843741
B33,KKKD138,Sunitinib,Targeted drug,RTK_signaling_VEGFR,RTK_signaling_VEGFR,1.910515876,0.276341183,2.531031843,0.826715539
B33,RBE,Sunitinib,Targeted drug,RTK_signaling_VEGFR,RTK_signaling_VEGFR,5.809381139,-0.01536882,6.219764756,1.033255217
B33,SSP25,Sunitinib,Targeted drug,RTK_signaling_VEGFR,RTK_signaling_VEGFR,5.227073469,-0.000707772,5.504243651,1.03898379
B33,TFK1,Sunitinib,Targeted drug,RTK_signaling_VEGFR,RTK_signaling_VEGFR,4.46160735,0.073564201,4.622317488,0.95444172
B33,YSCCC,Sunitinib,Targeted drug,RTK_signaling_VEGFR,RTK_signaling_VEGFR,5.550169795,-0.10547645,7.647179104,1.048966821
B34,HuCCA1,TAE684,Targeted drug,RTK_signaling_MET_ALK,RTK_signaling_MET_ALK,0.328116846,0.651291507,1.61624602,0.696747975
B34,HuCCT1,TAE684,Targeted drug,RTK_signaling_MET_ALK,RTK_signaling_MET_ALK,0.728626384,0.465236984,0.623633489,0.644748706
B34,HUH28,TAE684,Targeted drug,RTK_signaling_MET_ALK,RTK_signaling_MET_ALK,0.151264877,0.998135355,0.57959494,0.575127177
B34,KKU055,TAE684,Targeted drug,RTK_signaling_MET_ALK,RTK_signaling_MET_ALK,0.355512469,0.684491686,0.319382936,0.46843681
B34,KKU100,TAE684,Targeted drug,RTK_signaling_MET_ALK,RTK_signaling_MET_ALK,0.92213011,0.530273422,1.032936091,0.639220698
B34,KKU156,TAE684,Targeted drug,RTK_signaling_MET_ALK,RTK_signaling_MET_ALK,1.220734749,0.491323299,1.091773518,0.653428169
B34,KKU213,TAE684,Targeted drug,RTK_signaling_MET_ALK,RTK_signaling_MET_ALK,0.725072734,0.584294978,0.605096912,0.604736565
B34,KKU214,TAE684,Targeted drug,RTK_signaling_MET_ALK,RTK_signaling_MET_ALK,0.484716396,0.654978469,0.442507091,0.565816501
B34,KKKD068,TAE684,Targeted drug,RTK_signaling_MET_ALK,RTK_signaling_MET_ALK,0.60777977,0.480130762,0.858221366,0.685073841
B34,KKKD131,TAE684,Targeted drug,RTK_signaling_MET_ALK,RTK_signaling_MET_ALK,0.784672777,0.526913718,0.933374366,0.635759769
B34,KKKD138,TAE684,Targeted drug,RTK_signaling_MET_ALK,RTK_signaling_MET_ALK,0.493839323,0.711985448,0.628196093,0.593627661
B34,RBE,TAE684,Targeted drug,RTK_signaling_MET_ALK,RTK_signaling_MET_ALK,1.151080917,0.442382403,1.285060362,0.699100661
B34,SSP25,TAE684,Targeted drug,RTK_signaling_MET_ALK,RTK_signaling_MET_ALK,0.739045426,0.51854867,0.832767869,0.638578356
B34,TFK1,TAE684,Targeted drug,RTK_signaling_MET_ALK,RTK_signaling_MET_ALK,0.575462481,0.499903017,0.410380351,0.537246686
B34,YSCCC,TAE684,Targeted drug,RTK_signaling_MET_ALK,RTK_signaling_MET_ALK,0.4068032,0.723735703,0.629836703,0.598207181
Bmix,HuCCA1,TAK733,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,0.012834446,0.627966927,0.117628205,0.506322103
Bmix,HuCCT1,TAK733,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,0.562906491,0.447577853,0.121662935,0.501634432
Bmix,HUH28,TAK733,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,0.43060173,0.464860287,10,0.813198104
Bmix,KKU055,TAK733,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,5.496682461,0.141237701,5.137696485,0.845921005
Bmix,KKU100,TAK733,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,0.601191273,0.392871335,0.698170224,0.632427393
Bmix,KKU156,TAK733,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,0.086462262,0.736634897,0.072444241,0.344133289
Bmix,KKU213,TAK733,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,0.12209112,0.718443612,0.151298307,0.444739863
Bmix,KKU214,TAK733,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,0.026507434,0.653065718,0.032703102,0.426723736
Bmix,KKKD068,TAK733,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,10,0.271558156,10,0.834843814
Bmix,KKKD131,TAK733,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,0.249021419,0.472043024,0.416910659,0.573597323
Bmix,KKKD138,TAK733,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,0.009765625,1.303638111,0.024927927,0.252170617
Bmix,RBE,TAK733,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,0.038808854,0.776438034,0.198413714,0.502499201
Bmix,SSP25,TAK733,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,10,0.17606142,10,0.802981032
Bmix,TFK1,TAK733,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,9.374780252,0.299050713,7.873023457,0.713973549
Bmix,YSCCC,TAK733,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,3.670622523,0.275289667,4.303313273,0.762484214
B35,HuCCA1,Tanespimycin,Targeted drug,HSP90,HSP90,0.322095924,0.69405486,0.883392405,0.668838654
B35,HuCCT1,Tanespimycin,Targeted drug,HSP90,HSP90,0.044771383,0.948332893,0.045433813,0.302070448
B35,HUH28,Tanespimycin,Targeted drug,HSP90,HSP90,0.020595738,1.395059445,0.033183416,0.427106622
B35,KKU055,Tanespimycin,Targeted drug,HSP90,HSP90,0.043291446,1.003586977,0.038207764,0.215498839
B35,KKU100,Tanespimycin,Targeted drug,HSP90,HSP90,0.032275195,1.440399899,0.034556581,0.187607831
B35,KKU156,Tanespimycin,Targeted drug,HSP90,HSP90,0.861964242,0.446999093,0.819727981,0.650712232
B35,KKU213,Tanespimycin,Targeted drug,HSP90,HSP90,0.597622635,0.468975448,0.521253413,0.594886405
B35,KKU214,Tanespimycin,Targeted drug,HSP90,HSP90,0.294528763,0.614022884,0.267918221,0.50382133
B35,KKKD068,Tanespimycin,Targeted drug,HSP90,HSP90,0.243207252,0.649262933,0.287470586,0.550249087
B35,KKKD131,Tanespimycin,Targeted drug,HSP90,HSP90,1.090125375,0.352922347,1.246178038,0.730357237
B35,KKKD138,Tanespimycin,Targeted drug,HSP90,HSP90,0.055130853,1.136722931,0.062463354,0.332867708
B35,RBE,Tanespimycin,Targeted drug,HSP90,HSP90,0.681487404,0.428393958,0.779883835,0.676466887
B35,SSP25,Tanespimycin,Targeted drug,HSP90,HSP90,0.044640136,1.043691112,0.04788186,0.300999874
B35,TFK1,Tanespimycin,Targeted drug,HSP90,HSP90,0.027920702,0.962168869,0.025005294,0.19551071
B35,YSCCC,Tanespimycin,Targeted drug,HSP90,HSP90,0.053198857,0.876361898,0.106966943,0.455614047
Bmix,HuCCA1,Tofacitinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,10,-0.051088413,10,1.031755726
Bmix,HuCCT1,Tofacitinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,10,0.030996859,10,0.965951977
Bmix,HUH28,Tofacitinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,7.431050774,-0.121683849,10,1.041065601
Bmix,KKU055,Tofacitinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,10,-0.088556819,10,1.091648655
Bmix,KKU100,Tofacitinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,10,-0.328255974,10,1.054876271
Bmix,KKU156,Tofacitinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,10,-0.058283336,10,1.077291141
Bmix,KKU213,Tofacitinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,10,-0.020573463,10,1.028975522
Bmix,KKU214,Tofacitinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,10,-0.050152591,10,1.057377438
Bmix,KKKD068,Tofacitinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,10,-0.086717711,10,1.073998504
Bmix,KKKD131,Tofacitinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,10,-0.068776194,10,1.069459785
Bmix,KKKD138,Tofacitinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,10,0.043749094,10,0.962409575
Bmix,RBE,Tofacitinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,10,-0.034519891,10,1.035236382
Bmix,SSP25,Tofacitinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,10,-0.041117947,10,1.049938624
Bmix,TFK1,Tofacitinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,10,-0.089647316,10,1.114189218
Bmix,YSCCC,Tofacitinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,10,-0.111587944,10,1.118642577
B38,HuCCA1,Topotecan,Chemotherapeutic drug,Topoisomerase,Topoisomerase,0.009765625,1.031975892,0.021158889,0.328375886
B38,HuCCT1,Topotecan,Chemotherapeutic drug,Topoisomerase,Topoisomerase,0.026478008,0.969116239,0.027641831,0.256009771
B38,HUH28,Topotecan,Chemotherapeutic drug,Topoisomerase,Topoisomerase,0.009765625,1.348829953,0.013212249,0.421155632
B38,KKU055,Topotecan,Chemotherapeutic drug,Topoisomerase,Topoisomerase,0.009765625,1.585010762,0.005258474,0.012302533
B38,KKU100,Topotecan,Chemotherapeutic drug,Topoisomerase,Topoisomerase,0.009765625,1.510875874,0.005777264,0.058548546
B38,KKU156,Topotecan,Chemotherapeutic drug,Topoisomerase,Topoisomerase,0.05548899,0.86160378,0.040852411,0.253338119
B38,KKU213,Topotecan,Chemotherapeutic drug,Topoisomerase,Topoisomerase,0.021665163,1.053768365,0.019638335,0.152464776
B38,KKU214,Topotecan,Chemotherapeutic drug,Topoisomerase,Topoisomerase,0.032862418,0.957107547,0.028167976,0.203599265
B38,KKKD068,Topotecan,Chemotherapeutic drug,Topoisomerase,Topoisomerase,0.028266008,1.052268686,0.036261823,0.316103342
B38,KKKD131,Topotecan,Chemotherapeutic drug,Topoisomerase,Topoisomerase,0.018402785,1.106307091,0.028269241,0.268631398
B38,KKKD138,Topotecan,Chemotherapeutic drug,Topoisomerase,Topoisomerase,0.02019646,1.376384871,0.023949437,0.163529707
B38,RBE,Topotecan,Chemotherapeutic drug,Topoisomerase,Topoisomerase,0.014998477,1.058316632,0.019304572,0.262171565
B38,SSP25,Topotecan,Chemotherapeutic drug,Topoisomerase,Topoisomerase,0.027488912,1.123584383,0.030320047,0.237045699
B38,TFK1,Topotecan,Chemotherapeutic drug,Topoisomerase,Topoisomerase,0.030559899,0.942461407,0.025177431,0.221523032
B38,YSCCC,Topotecan,Chemotherapeutic drug,Topoisomerase,Topoisomerase,0.013983054,1.292383817,0.032168067,0.318542567
B37,HuCCA1,Trichostatin,Targeted drug,Epigenetic,Epigenetic_HDAC,0.179161252,0.754571188,0.239534094,0.508314668
B37,HuCCT1,Trichostatin,Targeted drug,Epigenetic,Epigenetic_HDAC,0.155667446,0.865942722,0.164149634,0.416557077
B37,HUH28,Trichostatin,Targeted drug,Epigenetic,Epigenetic_HDAC,0.507318754,0.744648636,0.823637395,0.638135799
B37,KKU055,Trichostatin,Targeted drug,Epigenetic,Epigenetic_HDAC,0.159240093,0.906965238,0.135986117,0.383374297
B37,KKU100,Trichostatin,Targeted drug,Epigenetic,Epigenetic_HDAC,0.115550765,1.012025143,0.126116725,0.366982344
B37,KKU156,Trichostatin,Targeted drug,Epigenetic,Epigenetic_HDAC,0.158181416,0.917040661,0.121612928,0.359657856
B37,KKU213,Trichostatin,Targeted drug,Epigenetic,Epigenetic_HDAC,0.116669454,1.005318683,0.093698637,0.31822744
B37,KKU214,Trichostatin,Targeted drug,Epigenetic,Epigenetic_HDAC,0.155549725,0.883126169,0.141001475,0.402268478
B37,KKKD068,Trichostatin,Targeted drug,Epigenetic,Epigenetic_HDAC,0.331644763,0.785030818,0.379610391,0.532702436
B37,KKKD131,Trichostatin,Targeted drug,Epigenetic,Epigenetic_HDAC,0.214249257,0.784383186,0.246477828,0.481346438
B37,KKKD138,Trichostatin,Targeted drug,Epigenetic,Epigenetic_HDAC,0.177152341,0.993232138,0.191384823,0.435848039
B37,RBE,Trichostatin,Targeted drug,Epigenetic,Epigenetic_HDAC,0.224157616,0.851859057,0.261226327,0.462412752
B37,SSP25,Trichostatin,Targeted drug,Epigenetic,Epigenetic_HDAC,0.11906642,1.016001725,0.137551794,0.380199963
B37,TFK1,Trichostatin,Targeted drug,Epigenetic,Epigenetic_HDAC,0.273500075,0.733940709,0.246108817,0.471614814
B37,YSCCC,Trichostatin,Targeted drug,Epigenetic,Epigenetic_HDAC,0.121370394,0.99256721,0.213215202,0.461522923
B56,HuCCA1,Vandetanib,Targeted drug,RTK_signaling_VEGFR,RTK_signaling_VEGFR,0.546334522,0.501692781,1.059060745,0.675670242
B56,HuCCT1,Vandetanib,Targeted drug,RTK_signaling_VEGFR,RTK_signaling_VEGFR,2.179014168,0.260713247,2.611235448,0.77755499
B56,HUH28,Vandetanib,Targeted drug,RTK_signaling_VEGFR,RTK_signaling_VEGFR,0.513478219,0.591639892,2.706446111,0.782965626
B56,KKU055,Vandetanib,Targeted drug,RTK_signaling_VEGFR,RTK_signaling_VEGFR,3.689415243,0.206567236,2.942962234,0.819752069
B56,KKU100,Vandetanib,Targeted drug,RTK_signaling_VEGFR,RTK_signaling_VEGFR,4.095529614,0.178239855,5.865988306,0.861869512
B56,KKU156,Vandetanib,Targeted drug,RTK_signaling_VEGFR,RTK_signaling_VEGFR,1.546691768,0.388201628,1.266675236,0.680814999
B56,KKU213,Vandetanib,Targeted drug,RTK_signaling_VEGFR,RTK_signaling_VEGFR,2.030146234,0.307674188,1.708085642,0.738544311
B56,KKU214,Vandetanib,Targeted drug,RTK_signaling_VEGFR,RTK_signaling_VEGFR,1.58313952,0.316829919,1.529416755,0.715740998
B56,KKKD068,Vandetanib,Targeted drug,RTK_signaling_VEGFR,RTK_signaling_VEGFR,4.031554724,0.194382766,4.434755117,0.876861636
B56,KKKD131,Vandetanib,Targeted drug,RTK_signaling_VEGFR,RTK_signaling_VEGFR,6.033078654,0.088908503,6.584630329,0.927140415
B56,KKKD138,Vandetanib,Targeted drug,RTK_signaling_VEGFR,RTK_signaling_VEGFR,1.439369337,0.500526651,2.02491805,0.728101095
B56,RBE,Vandetanib,Targeted drug,RTK_signaling_VEGFR,RTK_signaling_VEGFR,1.877854918,0.396281686,1.703083507,0.725140486
B56,SSP25,Vandetanib,Targeted drug,RTK_signaling_VEGFR,RTK_signaling_VEGFR,2.410099569,0.328005902,2.274967248,0.761541519
B56,TFK1,Vandetanib,Targeted drug,RTK_signaling_VEGFR,RTK_signaling_VEGFR,3.363371023,0.190350625,4.560443791,0.856549039
B56,YSCCC,Vandetanib,Targeted drug,RTK_signaling_VEGFR,RTK_signaling_VEGFR,2.133944097,0.357359045,2.653937282,0.775508631
B44,HuCCA1,Vincristine,Chemotherapeutic drug,Mitotic,Mitotic,0.04091862,0.841996363,0.063525182,0.555472163
B44,HuCCT1,Vincristine,Chemotherapeutic drug,Mitotic,Mitotic,0.018150956,1.097619555,0.018396158,0.186219388
B44,HUH28,Vincristine,Chemotherapeutic drug,Mitotic,Mitotic,0.009765625,1.239180509,0.018577306,0.35077042
B44,KKU055,Vincristine,Chemotherapeutic drug,Mitotic,Mitotic,0.009765625,1.620420033,0.009207495,0.039105543
B44,KKU100,Vincristine,Chemotherapeutic drug,Mitotic,Mitotic,0.032324594,1.15263646,0.048970473,0.307636101
B44,KKU156,Vincristine,Chemotherapeutic drug,Mitotic,Mitotic,0.016248543,1.09731558,0.015629354,0.150663779
B44,KKU213,Vincristine,Chemotherapeutic drug,Mitotic,Mitotic,0.014902141,1.17840091,0.014785255,0.140419115
B44,KKU214,Vincristine,Chemotherapeutic drug,Mitotic,Mitotic,0.012215553,1.206926714,0.01261886,0.123483596
B44,KKKD068,Vincristine,Chemotherapeutic drug,Mitotic,Mitotic,0.017599014,1.057340272,0.02616738,0.345567464
B44,KKKD131,Vincristine,Chemotherapeutic drug,Mitotic,Mitotic,0.023877978,1.060270833,0.030022254,0.306434633
B44,KKKD138,Vincristine,Chemotherapeutic drug,Mitotic,Mitotic,0.067355955,1.063657638,0.077219054,0.368137987
B44,RBE,Vincristine,Chemotherapeutic drug,Mitotic,Mitotic,0.112774827,0.675347352,0.147402518,0.503196526
B44,SSP25,Vincristine,Chemotherapeutic drug,Mitotic,Mitotic,0.057385951,0.999943181,0.054743236,0.280596418
B44,TFK1,Vincristine,Chemotherapeutic drug,Mitotic,Mitotic,0.057980031,1.056737755,0.064984716,0.333461638
B44,YSCCC,Vincristine,Chemotherapeutic drug,Mitotic,Mitotic,0.050096657,0.924571591,0.071597786,0.433020815
B55,HuCCA1,Vinorelbine tartrate,Chemotherapeutic drug,Mitotic,Mitotic,0.009765625,1.302498764,0.000203776,0.169073541
B55,HuCCT1,Vinorelbine tartrate,Chemotherapeutic drug,Mitotic,Mitotic,0.037133054,0.754273995,0.046837763,0.427769685
B55,HUH28,Vinorelbine tartrate,Chemotherapeutic drug,Mitotic,Mitotic,0.01243292,1.367575308,0.206115005,0.479619082
B55,KKU055,Vinorelbine tartrate,Chemotherapeutic drug,Mitotic,Mitotic,0.009765625,1.313764936,0.002367786,0.047819779
B55,KKU100,Vinorelbine tartrate,Chemotherapeutic drug,Mitotic,Mitotic,0.021159384,0.965120201,0.03697982,0.380650598
B55,KKU156,Vinorelbine tartrate,Chemotherapeutic drug,Mitotic,Mitotic,0.015954002,1.11415677,0.014957711,0.135240201
B55,KKU213,Vinorelbine tartrate,Chemotherapeutic drug,Mitotic,Mitotic,0.026483586,1.00910271,0.024517635,0.204072884
B55,KKU214,Vinorelbine tartrate,Chemotherapeutic drug,Mitotic,Mitotic,0.042837205,0.887848628,0.042471691,0.31185999
B55,KKKD068,Vinorelbine tartrate,Chemotherapeutic drug,Mitotic,Mitotic,0.009765625,1.088807514,0.012865934,0.2642871
B55,KKKD131,Vinorelbine tartrate,Chemotherapeutic drug,Mitotic,Mitotic,0.020460655,0.819318213,0.026556013,0.360427946
B55,KKKD138,Vinorelbine tartrate,Chemotherapeutic drug,Mitotic,Mitotic,0.020874032,1.27021657,0.029485297,0.294881651
B55,RBE,Vinorelbine tartrate,Chemotherapeutic drug,Mitotic,Mitotic,0.108387095,0.640846101,0.10937115,0.459955158
B55,SSP25,Vinorelbine tartrate,Chemotherapeutic drug,Mitotic,Mitotic,0.038055067,0.989120002,0.038406149,0.272484727
B55,TFK1,Vinorelbine tartrate,Chemotherapeutic drug,Mitotic,Mitotic,0.077887278,0.786349914,0.093514795,0.46103203
B55,YSCCC,Vinorelbine tartrate,Chemotherapeutic drug,Mitotic,Mitotic,0.072205203,0.879306513,0.09715721,0.437332869
B25,HuCCA1,Vismodegib,Targeted drug,Hedgehog signaling,Hedgehog signaling,3.013702595,0.191743189,6.558545494,0.877750351
B25,HuCCT1,Vismodegib,Targeted drug,Hedgehog signaling,Hedgehog signaling,10,-0.008689948,10,1.011102554
B25,HUH28,Vismodegib,Targeted drug,Hedgehog signaling,Hedgehog signaling,10,0.149405327,10,0.942448196
B25,KKU055,Vismodegib,Targeted drug,Hedgehog signaling,Hedgehog signaling,10,-0.004345057,10,1.006221415
B25,KKU100,Vismodegib,Targeted drug,Hedgehog signaling,Hedgehog signaling,10,0.029264622,10,0.966299128
